order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO48403,131,3286,2012-05-30,2012-06-06,2012-06-11,1000,1,1000
SO48404,141,2731,2012-05-30,2012-06-06,2012-06-11,2182,1,2182
SO48405,125,1317,2012-05-30,2012-06-06,2012-06-11,2071,1,2071
SO48406,42,4474,2012-05-30,2012-06-06,2012-06-11,783,1,783
SO48407,140,11914,2012-05-30,2012-06-06,2012-06-11,2182,1,2182
SO48408,142,11928,2012-05-30,2012-06-06,2012-06-11,2182,1,2182
SO48409,50,11941,2012-05-30,2012-06-06,2012-06-11,2443,1,2443
SO48410,120,15650,2012-05-30,2012-06-06,2012-06-11,2049,1,2049
SO48411,143,6183,2012-05-31,2012-06-07,2012-06-12,2182,1,2182
SO48412,38,8311,2012-05-31,2012-06-07,2012-06-12,783,1,783
SO48413,131,3289,2012-05-31,2012-06-07,2012-06-12,1000,1,1000
SO48414,49,2719,2012-05-31,2012-06-07,2012-06-12,2443,1,2443
SO48415,125,15635,2012-05-31,2012-06-07,2012-06-12,2071,1,2071
SO48416,45,4473,2012-05-31,2012-06-07,2012-06-12,783,1,783
SO48417,48,11933,2012-05-31,2012-06-07,2012-06-12,2443,1,2443
SO48418,123,2115,2012-05-31,2012-06-07,2012-06-12,2071,1,2071
SO48419,36,15586,2012-05-31,2012-06-07,2012-06-12,783,1,783
SO48420,141,3958,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48421,133,8362,2012-06-01,2012-06-08,2012-06-13,1000,1,1000
SO48422,142,5947,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48423,37,8298,2012-06-01,2012-06-08,2012-06-13,783,1,783
SO48424,141,4071,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48425,142,5476,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48426,131,3254,2012-06-01,2012-06-08,2012-06-13,1000,1,1000
SO48427,134,3290,2012-06-01,2012-06-08,2012-06-13,1000,1,1000
SO48428,143,2734,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48429,123,1386,2012-06-01,2012-06-08,2012-06-13,2071,1,2071
SO48430,121,15634,2012-06-01,2012-06-08,2012-06-13,2049,1,2049
SO48431,124,15620,2012-06-01,2012-06-08,2012-06-13,2071,1,2071
SO48432,141,12099,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48433,142,12103,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48434,141,11913,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48435,141,11954,2012-06-01,2012-06-08,2012-06-13,2182,1,2182
SO48436,134,3268,2012-06-02,2012-06-09,2012-06-14,1000,1,1000
SO48437,47,4467,2012-06-02,2012-06-09,2012-06-14,783,1,783
SO48438,122,2118,2012-06-02,2012-06-09,2012-06-14,2049,1,2049
SO48439,134,6652,2012-06-03,2012-06-10,2012-06-15,1000,1,1000
SO48440,41,8310,2012-06-03,2012-06-10,2012-06-15,783,1,783
SO48441,134,15504,2012-06-03,2012-06-10,2012-06-15,1000,1,1000
SO48442,141,2736,2012-06-03,2012-06-10,2012-06-15,2182,1,2182
SO48443,123,1233,2012-06-03,2012-06-10,2012-06-15,2071,1,2071
SO48444,122,15619,2012-06-03,2012-06-10,2012-06-15,2049,1,2049
SO48445,38,4412,2012-06-03,2012-06-10,2012-06-15,783,1,783
SO48446,36,16266,2012-06-03,2012-06-10,2012-06-15,783,1,783
SO48447,42,4472,2012-06-03,2012-06-10,2012-06-15,783,1,783
SO48448,140,11988,2012-06-03,2012-06-10,2012-06-15,2182,1,2182
SO48449,50,11908,2012-06-03,2012-06-10,2012-06-15,2443,1,2443
SO48450,122,15646,2012-06-03,2012-06-10,2012-06-15,2049,1,2049
SO48451,120,2108,2012-06-03,2012-06-10,2012-06-15,2049,1,2049
SO48452,48,3999,2012-06-04,2012-06-11,2012-06-16,2443,1,2443
SO48453,132,6648,2012-06-04,2012-06-11,2012-06-16,1000,1,1000
SO48454,120,1329,2012-06-04,2012-06-11,2012-06-16,2049,1,2049
SO48455,121,1381,2012-06-04,2012-06-11,2012-06-16,2049,1,2049
SO48456,121,9652,2012-06-04,2012-06-11,2012-06-16,2049,1,2049
SO48457,122,2111,2012-06-04,2012-06-11,2012-06-16,2049,1,2049
SO48458,143,6098,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48459,142,3967,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48460,143,6099,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48461,134,7168,2012-06-05,2012-06-12,2012-06-17,1000,1,1000
SO48462,43,9829,2012-06-05,2012-06-12,2012-06-17,783,1,783
SO48463,143,6226,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48464,140,2735,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48465,125,15627,2012-06-05,2012-06-12,2012-06-17,2071,1,2071
SO48466,39,4405,2012-06-05,2012-06-12,2012-06-17,783,1,783
SO48467,39,4410,2012-06-05,2012-06-12,2012-06-17,783,1,783
SO48468,41,4434,2012-06-05,2012-06-12,2012-06-17,783,1,783
SO48469,141,11962,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48470,142,12106,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48471,140,11910,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48472,139,11943,2012-06-05,2012-06-12,2012-06-17,2182,1,2182
SO48473,123,15642,2012-06-05,2012-06-12,2012-06-17,2071,1,2071
SO48474,43,15448,2012-06-05,2012-06-12,2012-06-17,783,1,783
SO48475,50,6215,2012-06-06,2012-06-13,2012-06-18,2443,1,2443
SO48476,132,15513,2012-06-06,2012-06-13,2012-06-18,1000,1,1000
SO48477,123,15612,2012-06-06,2012-06-13,2012-06-18,2071,1,2071
SO48478,143,11930,2012-06-06,2012-06-13,2012-06-18,2182,1,2182
SO48479,139,11940,2012-06-06,2012-06-13,2012-06-18,2182,1,2182
SO48480,123,15643,2012-06-06,2012-06-13,2012-06-18,2071,1,2071
SO48481,120,9670,2012-06-06,2012-06-13,2012-06-18,2049,1,2049
SO48482,133,13913,2012-06-06,2012-06-13,2012-06-18,1000,1,1000
SO48483,130,13918,2012-06-06,2012-06-13,2012-06-18,1000,1,1000
SO48484,123,2526,2012-06-06,2012-06-13,2012-06-18,2071,1,2071
SO48485,40,15588,2012-06-06,2012-06-13,2012-06-18,783,1,783
SO48486,38,9867,2012-06-07,2012-06-14,2012-06-19,783,1,783
SO48487,40,9809,2012-06-07,2012-06-14,2012-06-19,783,1,783
SO48488,124,1230,2012-06-07,2012-06-14,2012-06-19,2071,1,2071
SO48489,49,11955,2012-06-07,2012-06-14,2012-06-19,2443,1,2443
SO48490,130,13914,2012-06-07,2012-06-14,2012-06-19,1000,1,1000
SO48491,120,2127,2012-06-07,2012-06-14,2012-06-19,2049,1,2049
SO48492,44,15568,2012-06-07,2012-06-14,2012-06-19,783,1,783
SO48493,122,1403,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48494,132,3273,2012-06-08,2012-06-15,2012-06-20,1000,1,1000
SO48495,121,15603,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48496,122,15604,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48497,121,15607,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48498,133,13921,2012-06-08,2012-06-15,2012-06-20,1000,1,1000
SO48499,120,2133,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48500,120,2136,2012-06-08,2012-06-15,2012-06-20,2049,1,2049
SO48501,131,8363,2012-06-08,2012-06-15,2012-06-20,1000,1,1000
SO48502,40,15567,2012-06-08,2012-06-15,2012-06-20,783,1,783
SO48503,50,4004,2012-06-09,2012-06-16,2012-06-21,2443,1,2443
SO48504,37,9880,2012-06-09,2012-06-16,2012-06-21,783,1,783
SO48505,143,4072,2012-06-09,2012-06-16,2012-06-21,2182,1,2182
SO48506,142,4073,2012-06-09,2012-06-16,2012-06-21,2182,1,2182
SO48507,134,3256,2012-06-09,2012-06-16,2012-06-21,1000,1,1000
SO48508,141,2737,2012-06-09,2012-06-16,2012-06-21,2182,1,2182
SO48509,124,17741,2012-06-09,2012-06-16,2012-06-21,2071,1,2071
SO48510,124,15632,2012-06-09,2012-06-16,2012-06-21,2071,1,2071
SO48511,122,15636,2012-06-09,2012-06-16,2012-06-21,2049,1,2049
SO48512,123,9657,2012-06-09,2012-06-16,2012-06-21,2071,1,2071
SO48513,45,4418,2012-06-09,2012-06-16,2012-06-21,783,1,783
SO48514,36,4428,2012-06-09,2012-06-16,2012-06-21,783,1,783
SO48515,140,11960,2012-06-09,2012-06-16,2012-06-21,2182,1,2182
SO48516,124,2140,2012-06-09,2012-06-16,2012-06-21,2071,1,2071
SO48517,48,5443,2012-06-10,2012-06-17,2012-06-22,2443,1,2443
SO48518,130,8338,2012-06-10,2012-06-17,2012-06-22,1000,1,1000
SO48519,130,7177,2012-06-10,2012-06-17,2012-06-22,1000,1,1000
SO48520,141,5412,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48521,143,5423,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48522,50,4065,2012-06-10,2012-06-17,2012-06-22,2443,1,2443
SO48523,141,6204,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48524,141,4083,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48525,132,3285,2012-06-10,2012-06-17,2012-06-22,1000,1,1000
SO48526,140,2725,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48527,123,15618,2012-06-10,2012-06-17,2012-06-22,2071,1,2071
SO48528,142,11909,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48529,121,15639,2012-06-10,2012-06-17,2012-06-22,2049,1,2049
SO48530,123,2105,2012-06-10,2012-06-17,2012-06-22,2071,1,2071
SO48531,121,2106,2012-06-10,2012-06-17,2012-06-22,2049,1,2049
SO48532,122,2113,2012-06-10,2012-06-17,2012-06-22,2049,1,2049
SO48533,43,15561,2012-06-10,2012-06-17,2012-06-22,783,1,783
SO48534,143,5449,2012-06-11,2012-06-18,2012-06-23,2182,1,2182
SO48535,36,8296,2012-06-11,2012-06-18,2012-06-23,783,1,783
SO48536,133,3257,2012-06-11,2012-06-18,2012-06-23,1000,1,1000
SO48537,122,1319,2012-06-11,2012-06-18,2012-06-23,2049,1,2049
SO48538,142,11906,2012-06-11,2012-06-18,2012-06-23,2182,1,2182
SO48539,141,11922,2012-06-11,2012-06-18,2012-06-23,2182,1,2182
SO48540,141,11932,2012-06-11,2012-06-18,2012-06-23,2182,1,2182
SO48541,48,11944,2012-06-11,2012-06-18,2012-06-23,2443,1,2443
SO48542,121,15677,2012-06-11,2012-06-18,2012-06-23,2049,1,2049
SO48543,133,13919,2012-06-11,2012-06-18,2012-06-23,1000,1,1000
SO48544,124,2120,2012-06-11,2012-06-18,2012-06-23,2071,1,2071
SO48545,121,1336,2012-06-11,2012-06-18,2012-06-23,2049,1,2049
SO48546,141,3961,2012-06-12,2012-06-19,2012-06-24,2182,1,2182
SO48547,132,8030,2012-06-12,2012-06-19,2012-06-24,1000,1,1000
SO48548,50,5415,2012-06-12,2012-06-19,2012-06-24,2443,1,2443
SO48549,140,3947,2012-06-12,2012-06-19,2012-06-24,2182,1,2182
SO48550,42,8316,2012-06-12,2012-06-19,2012-06-24,783,1,783
SO48551,44,9834,2012-06-12,2012-06-19,2012-06-24,783,1,783
SO48552,130,3243,2012-06-12,2012-06-19,2012-06-24,1000,1,1000
SO48553,50,2717,2012-06-12,2012-06-19,2012-06-24,2443,1,2443
SO48554,122,15623,2012-06-12,2012-06-19,2012-06-24,2049,1,2049
SO48555,47,4400,2012-06-12,2012-06-19,2012-06-24,783,1,783
SO48556,141,11937,2012-06-12,2012-06-19,2012-06-24,2182,1,2182
SO48557,50,11959,2012-06-12,2012-06-19,2012-06-24,2443,1,2443
SO48558,121,15685,2012-06-12,2012-06-19,2012-06-24,2049,1,2049
SO48559,124,2123,2012-06-12,2012-06-19,2012-06-24,2071,1,2071
SO48560,42,15562,2012-06-12,2012-06-19,2012-06-24,783,1,783
SO48561,37,15563,2012-06-12,2012-06-19,2012-06-24,783,1,783
SO48562,140,6086,2012-06-13,2012-06-20,2012-06-25,2182,1,2182
SO48563,37,9832,2012-06-13,2012-06-20,2012-06-25,783,1,783
SO48564,140,6219,2012-06-13,2012-06-20,2012-06-25,2182,1,2182
SO48565,120,15605,2012-06-13,2012-06-20,2012-06-25,2049,1,2049
SO48566,140,11907,2012-06-13,2012-06-20,2012-06-25,2182,1,2182
SO48567,141,3949,2012-06-14,2012-06-21,2012-06-26,2182,1,2182
SO48568,42,8297,2012-06-14,2012-06-21,2012-06-26,783,1,783
SO48569,47,9727,2012-06-14,2012-06-21,2012-06-26,783,1,783
SO48570,134,15505,2012-06-14,2012-06-21,2012-06-26,1000,1,1000
SO48571,141,2727,2012-06-14,2012-06-21,2012-06-26,2182,1,2182
SO48572,122,17757,2012-06-14,2012-06-21,2012-06-26,2049,1,2049
SO48573,43,4420,2012-06-14,2012-06-21,2012-06-26,783,1,783
SO48574,45,4423,2012-06-14,2012-06-21,2012-06-26,783,1,783
SO48575,121,2124,2012-06-14,2012-06-21,2012-06-26,2049,1,2049
SO48576,122,2134,2012-06-14,2012-06-21,2012-06-26,2049,1,2049
SO48577,40,15572,2012-06-14,2012-06-21,2012-06-26,783,1,783
SO48578,141,6208,2012-06-15,2012-06-22,2012-06-27,2182,1,2182
SO48579,142,2742,2012-06-15,2012-06-22,2012-06-27,2182,1,2182
SO48580,120,1232,2012-06-15,2012-06-22,2012-06-27,2049,1,2049
SO48581,123,15633,2012-06-15,2012-06-22,2012-06-27,2071,1,2071
SO48582,38,4429,2012-06-15,2012-06-22,2012-06-27,783,1,783
SO48583,141,12107,2012-06-15,2012-06-22,2012-06-27,2182,1,2182
SO48584,142,11936,2012-06-15,2012-06-22,2012-06-27,2182,1,2182
SO48585,134,13920,2012-06-15,2012-06-22,2012-06-27,1000,1,1000
SO48586,124,2114,2012-06-15,2012-06-22,2012-06-27,2071,1,2071
SO48587,46,15569,2012-06-15,2012-06-22,2012-06-27,783,1,783
SO48588,36,15570,2012-06-15,2012-06-22,2012-06-27,783,1,783
SO48589,133,6647,2012-06-16,2012-06-23,2012-06-28,1000,1,1000
SO48590,123,17758,2012-06-16,2012-06-23,2012-06-28,2071,1,2071
SO48591,120,17740,2012-06-16,2012-06-23,2012-06-28,2049,1,2049
SO48592,124,1267,2012-06-16,2012-06-23,2012-06-28,2071,1,2071
SO48593,122,1395,2012-06-16,2012-06-23,2012-06-28,2049,1,2049
SO48594,122,15615,2012-06-16,2012-06-23,2012-06-28,2049,1,2049
SO48595,140,12098,2012-06-16,2012-06-23,2012-06-28,2182,1,2182
SO48596,139,12102,2012-06-16,2012-06-23,2012-06-28,2182,1,2182
SO48597,123,15651,2012-06-16,2012-06-23,2012-06-28,2071,1,2071
SO48598,123,2107,2012-06-16,2012-06-23,2012-06-28,2071,1,2071
SO48599,141,4003,2012-06-17,2012-06-24,2012-06-29,2182,1,2182
SO48600,132,7186,2012-06-17,2012-06-24,2012-06-29,1000,1,1000
SO48601,122,17729,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48602,123,1238,2012-06-17,2012-06-24,2012-06-29,2071,1,2071
SO48603,125,17752,2012-06-17,2012-06-24,2012-06-29,2071,1,2071
SO48604,124,15610,2012-06-17,2012-06-24,2012-06-29,2071,1,2071
SO48605,120,15617,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48606,48,11989,2012-06-17,2012-06-24,2012-06-29,2443,1,2443
SO48607,141,11947,2012-06-17,2012-06-24,2012-06-29,2182,1,2182
SO48608,120,15645,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48609,125,15647,2012-06-17,2012-06-24,2012-06-29,2071,1,2071
SO48610,120,2135,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48611,121,2519,2012-06-17,2012-06-24,2012-06-29,2049,1,2049
SO48612,123,2521,2012-06-17,2012-06-24,2012-06-29,2071,1,2071
SO48613,140,3966,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48614,140,3977,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48615,131,8361,2012-06-18,2012-06-25,2012-06-30,1000,1,1000
SO48616,139,2722,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48617,143,2726,2012-06-18,2012-06-25,2012-06-30,2182,1,2182
SO48618,39,16260,2012-06-18,2012-06-25,2012-06-30,783,1,783
SO48619,49,11935,2012-06-18,2012-06-25,2012-06-30,2443,1,2443
SO48620,121,9666,2012-06-18,2012-06-25,2012-06-30,2049,1,2049
SO48621,121,2130,2012-06-18,2012-06-25,2012-06-30,2049,1,2049
SO48622,125,2157,2012-06-18,2012-06-25,2012-06-30,2071,1,2071
SO48623,125,2109,2012-06-18,2012-06-25,2012-06-30,2071,1,2071
SO48624,122,2110,2012-06-18,2012-06-25,2012-06-30,2049,1,2049
SO48625,41,15548,2012-06-18,2012-06-25,2012-06-30,783,1,783
SO48626,40,15571,2012-06-18,2012-06-25,2012-06-30,783,1,783
SO48627,122,17759,2012-06-19,2012-06-26,2012-07-01,2049,1,2049
SO48628,123,1382,2012-06-19,2012-06-26,2012-07-01,2071,1,2071
SO48629,134,13917,2012-06-19,2012-06-26,2012-07-01,1000,1,1000
SO48630,120,15624,2012-06-20,2012-06-27,2012-07-02,2049,1,2049
SO48631,140,6186,2012-06-20,2012-06-27,2012-07-02,2182,1,2182
SO48632,142,6193,2012-06-20,2012-06-27,2012-07-02,2182,1,2182
SO48633,36,9876,2012-06-20,2012-06-27,2012-07-02,783,1,783
SO48634,122,1231,2012-06-20,2012-06-27,2012-07-02,2049,1,2049
SO48635,120,17751,2012-06-20,2012-06-27,2012-07-02,2049,1,2049
SO48636,47,4430,2012-06-20,2012-06-27,2012-07-02,783,1,783
SO48637,41,4475,2012-06-20,2012-06-27,2012-07-02,783,1,783
SO48638,40,4476,2012-06-20,2012-06-27,2012-07-02,783,1,783
SO48639,120,9671,2012-06-20,2012-06-27,2012-07-02,2049,1,2049
SO48640,125,15682,2012-06-20,2012-06-27,2012-07-02,2071,1,2071
SO48641,124,2525,2012-06-20,2012-06-27,2012-07-02,2071,1,2071
SO48642,143,4062,2012-06-21,2012-06-28,2012-07-03,2182,1,2182
SO48643,38,9870,2012-06-21,2012-06-28,2012-07-03,783,1,783
SO48644,133,3271,2012-06-21,2012-06-28,2012-07-03,1000,1,1000
SO48645,133,3284,2012-06-21,2012-06-28,2012-07-03,1000,1,1000
SO48646,50,2723,2012-06-21,2012-06-28,2012-07-03,2443,1,2443
SO48647,124,15626,2012-06-21,2012-06-28,2012-07-03,2071,1,2071
SO48648,124,15611,2012-06-21,2012-06-28,2012-07-03,2071,1,2071
SO48649,36,4433,2012-06-21,2012-06-28,2012-07-03,783,1,783
SO48650,139,11987,2012-06-21,2012-06-28,2012-07-03,2182,1,2182
SO48651,141,11927,2012-06-21,2012-06-28,2012-07-03,2182,1,2182
SO48652,48,11952,2012-06-21,2012-06-28,2012-07-03,2443,1,2443
SO48653,121,9681,2012-06-21,2012-06-28,2012-07-03,2049,1,2049
SO48654,140,6095,2012-06-22,2012-06-29,2012-07-04,2182,1,2182
SO48655,132,7184,2012-06-22,2012-06-29,2012-07-04,1000,1,1000
SO48656,41,9830,2012-06-22,2012-06-29,2012-07-04,783,1,783
SO48657,139,4068,2012-06-22,2012-06-29,2012-07-04,2182,1,2182
SO48658,123,1229,2012-06-22,2012-06-29,2012-07-04,2071,1,2071
SO48659,122,17750,2012-06-22,2012-06-29,2012-07-04,2049,1,2049
SO48660,125,15608,2012-06-22,2012-06-29,2012-07-04,2071,1,2071
SO48661,39,4468,2012-06-22,2012-06-29,2012-07-04,783,1,783
SO48662,49,11939,2012-06-22,2012-06-29,2012-07-04,2443,1,2443
SO48663,122,2119,2012-06-22,2012-06-29,2012-07-04,2049,1,2049
SO48664,124,2522,2012-06-22,2012-06-29,2012-07-04,2071,1,2071
SO48665,40,9873,2012-06-22,2012-06-29,2012-07-04,783,1,783
SO48666,121,2091,2012-06-22,2012-06-29,2012-07-04,2049,1,2049
SO48667,134,8342,2012-06-23,2012-06-30,2012-07-05,1000,1,1000
SO48668,134,7627,2012-06-23,2012-06-30,2012-07-05,1000,1,1000
SO48669,43,8294,2012-06-23,2012-06-30,2012-07-05,783,1,783
SO48670,141,2716,2012-06-23,2012-06-30,2012-07-05,2182,1,2182
SO48671,121,1271,2012-06-23,2012-06-30,2012-07-05,2049,1,2049
SO48672,142,11951,2012-06-23,2012-06-30,2012-07-05,2182,1,2182
SO48673,121,2132,2012-06-23,2012-06-30,2012-07-05,2049,1,2049
SO48674,40,15549,2012-06-23,2012-06-30,2012-07-05,783,1,783
SO48675,142,4080,2012-06-24,2012-07-01,2012-07-06,2182,1,2182
SO48676,50,2730,2012-06-24,2012-07-01,2012-07-06,2443,1,2443
SO48677,120,1392,2012-06-24,2012-07-01,2012-07-06,2049,1,2049
SO48678,122,15628,2012-06-24,2012-07-01,2012-07-06,2049,1,2049
SO48679,123,15609,2012-06-24,2012-07-01,2012-07-06,2071,1,2071
SO48680,37,16243,2012-06-24,2012-07-01,2012-07-06,783,1,783
SO48681,123,2161,2012-06-24,2012-07-01,2012-07-06,2071,1,2071
SO48682,124,2092,2012-06-24,2012-07-01,2012-07-06,2071,1,2071
SO48683,132,6649,2012-06-25,2012-07-02,2012-07-07,1000,1,1000
SO48684,142,5535,2012-06-25,2012-07-02,2012-07-07,2182,1,2182
SO48685,49,2729,2012-06-25,2012-07-02,2012-07-07,2443,1,2443
SO48686,143,15000,2012-06-25,2012-07-02,2012-07-07,2182,1,2182
SO48687,123,1318,2012-06-25,2012-07-02,2012-07-07,2071,1,2071
SO48688,139,11967,2012-06-25,2012-07-02,2012-07-07,2182,1,2182
SO48689,132,13915,2012-06-25,2012-07-02,2012-07-07,1000,1,1000
SO48690,121,2131,2012-06-25,2012-07-02,2012-07-07,2049,1,2049
SO48691,36,15550,2012-06-25,2012-07-02,2012-07-07,783,1,783
SO48692,130,7172,2012-06-26,2012-07-03,2012-07-08,1000,1,1000
SO48693,50,14996,2012-06-26,2012-07-03,2012-07-08,2443,1,2443
SO48694,122,1316,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48695,122,15625,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48696,48,12101,2012-06-26,2012-07-03,2012-07-08,2443,1,2443
SO48697,143,11934,2012-06-26,2012-07-03,2012-07-08,2182,1,2182
SO48698,122,15648,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48699,122,2116,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48700,121,2520,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48701,121,2104,2012-06-26,2012-07-03,2012-07-08,2049,1,2049
SO48702,141,6116,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48703,49,4005,2012-06-27,2012-07-04,2012-07-09,2443,1,2443
SO48704,49,5430,2012-06-27,2012-07-04,2012-07-09,2443,1,2443
SO48705,139,3996,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48706,133,8360,2012-06-27,2012-07-04,2012-07-09,1000,1,1000
SO48707,42,8314,2012-06-27,2012-07-04,2012-07-09,783,1,783
SO48708,141,5467,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48709,130,3269,2012-06-27,2012-07-04,2012-07-09,1000,1,1000
SO48710,124,1306,2012-06-27,2012-07-04,2012-07-09,2071,1,2071
SO48711,42,4411,2012-06-27,2012-07-04,2012-07-09,783,1,783
SO48712,36,16253,2012-06-27,2012-07-04,2012-07-09,783,1,783
SO48713,40,16254,2012-06-27,2012-07-04,2012-07-09,783,1,783
SO48714,141,12105,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48715,140,12108,2012-06-27,2012-07-04,2012-07-09,2182,1,2182
SO48716,141,6627,2012-06-28,2012-07-05,2012-07-10,2182,1,2182
SO48717,123,17737,2012-06-28,2012-07-05,2012-07-10,2071,1,2071
SO48718,125,1383,2012-06-28,2012-07-05,2012-07-10,2071,1,2071
SO48719,48,12100,2012-06-28,2012-07-05,2012-07-10,2443,1,2443
SO48720,143,11911,2012-06-28,2012-07-05,2012-07-10,2182,1,2182
SO48721,48,11931,2012-06-28,2012-07-05,2012-07-10,2443,1,2443
SO48722,49,11938,2012-06-28,2012-07-05,2012-07-10,2443,1,2443
SO48723,49,3945,2012-06-29,2012-07-06,2012-07-11,2443,1,2443
SO48724,37,9723,2012-06-29,2012-07-06,2012-07-11,783,1,783
SO48725,141,6203,2012-06-29,2012-07-06,2012-07-11,2182,1,2182
SO48726,131,13916,2012-06-29,2012-07-06,2012-07-11,1000,1,1000
SO48727,121,2129,2012-06-29,2012-07-06,2012-07-11,2049,1,2049
SO48728,124,2112,2012-06-29,2012-07-06,2012-07-11,2071,1,2071
SO48729,47,15564,2012-06-29,2012-07-06,2012-07-11,783,1,783
SO48795,140,5539,2012-06-30,2012-07-07,2012-07-12,2182,1,2182
SO48796,140,4095,2012-06-30,2012-07-07,2012-07-12,2182,1,2182
SO48797,132,3336,2012-06-30,2012-07-07,2012-07-12,1000,1,1000
SO48798,49,12333,2012-06-30,2012-07-07,2012-07-12,2443,1,2443
SO48799,123,15709,2012-06-30,2012-07-07,2012-07-12,2071,1,2071
SO48800,38,4492,2012-06-30,2012-07-07,2012-07-12,783,1,783
SO48801,42,4494,2012-06-30,2012-07-07,2012-07-12,783,1,783
SO48802,131,13924,2012-06-30,2012-07-07,2012-07-12,1000,1,1000
SO48803,131,8417,2012-07-01,2012-07-08,2012-07-13,1000,1,1000
SO48804,125,1277,2012-07-01,2012-07-08,2012-07-13,2071,1,2071
SO48805,44,8319,2012-07-01,2012-07-08,2012-07-13,783,1,783
SO48806,37,9886,2012-07-01,2012-07-08,2012-07-13,783,1,783
SO48807,47,9893,2012-07-01,2012-07-08,2012-07-13,783,1,783
SO48808,48,5553,2012-07-01,2012-07-08,2012-07-13,2443,1,2443
SO48809,49,12412,2012-07-01,2012-07-08,2012-07-13,2443,1,2443
SO48810,49,12416,2012-07-01,2012-07-08,2012-07-13,2443,1,2443
SO48811,40,4518,2012-07-01,2012-07-08,2012-07-13,783,1,783
SO48812,125,2631,2012-07-01,2012-07-08,2012-07-13,2071,1,2071
SO48813,122,2632,2012-07-01,2012-07-08,2012-07-13,2049,1,2049
SO48814,121,2648,2012-07-01,2012-07-08,2012-07-13,2049,1,2049
SO48815,141,6701,2012-07-02,2012-07-09,2012-07-14,2182,1,2182
SO48816,125,1460,2012-07-02,2012-07-09,2012-07-14,2071,1,2071
SO48817,139,15050,2012-07-02,2012-07-09,2012-07-14,2182,1,2182
SO48818,39,4498,2012-07-02,2012-07-09,2012-07-14,783,1,783
SO48819,123,2623,2012-07-02,2012-07-09,2012-07-14,2071,1,2071
SO48820,120,2959,2012-07-02,2012-07-09,2012-07-14,2049,1,2049
SO48821,142,12345,2012-07-02,2012-07-09,2012-07-14,2182,1,2182
SO48822,142,6744,2012-07-03,2012-07-10,2012-07-15,2182,1,2182
SO48823,49,5822,2012-07-03,2012-07-10,2012-07-15,2443,1,2443
SO48824,49,12409,2012-07-03,2012-07-10,2012-07-15,2443,1,2443
